pulled_at,seendate,title,url,domain,sourcecountry,language,query_bucket,mentioned_countries,relevance_note
2026-09-09T13:12:33Z,20260909T110000Z,谷歌宣布在芬兰投资130亿欧元 ， 建至少3座新数据中心,https://wallstreetcn.com/articles/3781408,wallstreetcn.com,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,"NewEdge Advisors LLC Sells 186 , 177 Shares of Advanced Micro Devices , Inc . $AMD",https://www.dailypolitical.com/2026/09/09/newedge-advisors-llc-sells-186177-shares-of-advanced-micro-devices-inc-amd.html,dailypolitical.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,台積電入列 ！ 外媒點名現在就買 「 這3檔 」 未來會感謝自己,https://ec.ltn.com.tw/article/breakingnews/5568426,ec.ltn.com.tw,Taiwan,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,"Louisiana just locked in $81 . 6 billion in announced data center investment under a 20 - year sales tax exemption , and the state still has not published how much revenue it is giving up to land the deals",https://dmnews.com/dmn-louisiana-just-locked-in-81-6-billion-in-announced-data-center-investment-under-a-20-year-sales-tax-exemption-and-the-state-still-has-not-published-how-much-revenue-it-is-giving-up-to-land-the-d/,dmnews.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,Google investeert €13 mrd in AI - infra Finland,https://nieuws.nl/economie/google-investeert-13-miljard-euro-in-ai-infrastructuur-finland,nieuws.nl,Netherlands,Dutch,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,Asia - Pacific data centre capacity to almost double by 2030 : JLL,https://www.techgoondu.com/2026/09/09/asia-pacific-data-centre-capacity-to-almost-double-by-2030-jll/,techgoondu.com,Singapore,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z," [ 강남視角 ] 공짜로 풀리는 AI , 산업은 누가 키우나",https://www.fnnews.com/news/202609091805215604,fnnews.com,South Korea,Korean,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,"Oklahoma just signed a law forcing data centers and crypto miners to pay for their own substations , transmission and generation , ending the practice of rolling those costs into residential rate cases",https://dmnews.com/dmn-oklahoma-just-signed-a-law-forcing-data-centers-and-crypto-miners-to-pay-for-their-own-substations-transmission-and-generation-ending-the-practice-of-rolling-those-costs-into-residential-rate-case/,dmnews.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T104500Z,全球央行加息阴影扰动港股 ， 恒生科技指数连跌一个月｜市场观察,https://www.yicai.com/news/103358064.html,yicai.com,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,京东启动  物理 AI 加速计划 ： 要建全球最大物理世界运营中心,https://www.chinaz.com/ainews/30926.shtml,chinaz.com,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"S Inc . Buys Shares of 196 , 975 Amazon . com , Inc . $AMZN",https://www.dailypolitical.com/2026/09/09/sco-inc-buys-shares-of-196975-amazon-com-inc-amzn.html,dailypolitical.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"현대제철 , 강판 넘어 AIDC … 미 전력 인프라시장도 공략",http://www.koreatimes.com/article/20260908/1628896,koreatimes.com,South Korea,Korean,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,Jim Chanos Challenges Jensen Huang Over Nvidia  Highly Rentable  AI Chips :  Why Not Rent Them Out Yourself ? ,https://www.aol.com/articles/jim-chanos-challenges-jensen-huang-093947000.html,aol.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"Libra Wealth LLC Acquires Shares of 4 , 701 Amazon . com , Inc . $AMZN",https://www.dailypolitical.com/2026/09/09/libra-wealth-llc-acquires-shares-of-4701-amazon-com-inc-amzn.html,dailypolitical.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,冰轮环境获机构调研 ， 包括中信证券 、 广发证券 、 浙商证券 、 长盛基金 、 惠升基金等12家机构,https://finance.jrj.com.cn/2026/09/09174258399238.shtml,finance.jrj.com.cn,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,A top 2 % fund manager says he betting on these 4 cheap industrials stocks getting a boost from the AI buildout,https://www.aol.com/articles/top-2-fund-manager-says-093001000.html,aol.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,美格智能获机构调研 ， 包括国盛证券 、 国泰基金 、 汇添富基金 、 诺安基金 、 聚鸣投资等10家机构,https://finance.jrj.com.cn/2026/09/09174258399232.shtml,finance.jrj.com.cn,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z, 【 美股盘前 】 苹果发布会今晚来袭 ， 新CEO特努斯首秀 ； 布油突破100美元关口 ， 能源股集体上涨 ； 美财政部今晚公布债券回购操作具体规模 ； 美国政府入股量子计算公司,https://www.nbd.com.cn/articles/2026-09-09/4576977.html,nbd.com.cn,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,螞蟻CEO韓歆毅外灘大會談  AI新經濟 ： 企業必須從降本增效走向價值創造,https://portal.sina.com.hk/technology/sina/2026/09/09/1917057/%E8%9E%9E%E8%9F%BBceo%E9%9F%93%E6%AD%86%E6%AF%85%E5%A4%96%E7%81%98%E5%A4%A7%E6%9C%83%E8%AB%87ai%E6%96%B0%E7%B6%93%E6%BF%9F%EF%BC%9A%E4%BC%81%E6%A5%AD%E5%BF%85%E9%A0%88%E5%BE%9E/,portal.sina.com.hk,Hong Kong,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,Philippines bets AI will lift GDP by 12 percent in seven years – without hurting outsourcing,https://www.theregister.com/public-sector/2026/09/09/philippines-bets-ai-will-lift-gdp-by-12-percent-in-seven-years-without-hurting-outsourcing/5295178,theregister.com,,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"Next Capital Management LLC Makes New Investment in Amazon . com , Inc . $AMZN",https://www.dailypolitical.com/2026/09/09/next-capital-management-llc-makes-new-investment-in-amazon-com-inc-amzn.html,dailypolitical.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,St . Cloud Planning Commission Delays Vote On First Data Center Rules,https://knsiradio.com/2026/09/09/st-cloud-planning-commission-delays-vote-on-first-data-center-rules/,knsiradio.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"SK에코플랜트 , 이집트 그린수소 사업 결국 접었다친환경서 반도체로 선회",https://www.newsway.co.kr/news/view?ud=2026090915253509239,newsway.co.kr,South Korea,Korean,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"Sutton Place Investors LLC Invests $2 . 58 Million in Amazon . com , Inc . $AMZN",https://www.themarketsdaily.com/2026/09/09/sutton-place-investors-llc-invests-2-58-million-in-amazon-com-inc-amzn.html,themarketsdaily.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,蚂蚁CEO韩歆毅外滩大会谈  AI新经济 ： 企业必须从降本增效走向价值创造,https://baijiahao.baidu.com/s?id=1875845912910393679,baijiahao.baidu.com,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,"56 , 662 Shares in Amazon . com , Inc . $AMZN Purchased by Maridea Wealth Management LLC",https://www.themarketsdaily.com/2026/09/09/56662-shares-in-amazon-com-inc-amzn-purchased-by-maridea-wealth-management-llc.html,themarketsdaily.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,高盛 ： 予Arista Networks ( ANET . US ) 买入  评级 目标价225美元 - 财经 - 金融界,https://finance.jrj.com.cn/2026/09/09173058399185.shtml,finance.jrj.com.cn,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,Arm 通过 AGI CPU 和 Neoverse CSS N4 扩展 AI 基础设施 ， 迎接智能体时代,https://biz.zol.com.cn/1245/12454854.html,biz.zol.com.cn,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,董事长妻子减持 ， 海底捞大跌 _ 东方财富网,https://finance.eastmoney.com/a/202609093869420055.html,finance.eastmoney.com,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,长源东谷拟定增70亿收购实控人资产 交易溢价237 % 康明斯系  身兼多重角色 _ 新浪财经 _ 新浪网,https://finance.sina.com.cn/stock/observe/2026-09-09/doc-inirfqcq8918293.shtml,finance.sina.com.cn,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,不止光模块 ！ 算力超节点来袭 ， 铜缆板块迎来行情催化 _ 个股资讯 _ 市场 _ 中金在线,http://sc.stock.cnfol.com/ggzixun/20260909/32364963.shtml,sc.stock.cnfol.com,China,Chinese,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
2026-09-09T13:12:33Z,20260909T103000Z,Power Availability Now Determines Where Data Centers Get Built,https://www.datacenterknowledge.com/data-center-site-selection/power-availability-now-determines-where-data-centers-get-built,datacenterknowledge.com,United States,English,data_centre_investment,,"Data-centre investment story with no emerging-market country named in the title (may still be a mature-market story, e.g. US/EU)."
